event,	id,	pt,	eta,	phi,	momentum,	mass
249,	9900015,	41.588,	1.40858,	1.98779,	90.1342,	15
250,	-9900015,	28.861,	-2.15295,	2.97791,	125.926,	15
250,	-9900015,	28.861,	-2.15295,	2.97791,	125.926,	15
251,	9900015,	31.7536,	4.78491,	2.85934,	1900.43,	15
251,	9900015,	31.7536,	4.78491,	2.85934,	1900.43,	15
251,	9900015,	31.7536,	4.78491,	2.85934,	1900.43,	15
252,	-9900015,	16.6015,	2.00469,	-0.590619,	62.7413,	15
252,	-9900015,	16.6015,	2.00469,	-0.590619,	62.7413,	15
253,	-9900015,	34.1656,	-2.41966,	2.5572,	193.565,	15
254,	9900015,	49.6758,	3.84045,	-0.915327,	1156.65,	15
254,	9900015,	49.6758,	3.84045,	-0.915327,	1156.65,	15
255,	9900015,	40.003,	0.110971,	-2.0387,	40.2496,	15
256,	9900015,	34.7837,	-3.82813,	-2.12004,	799.998,	15
256,	9900015,	34.7785,	-3.82816,	-2.12004,	799.894,	15
257,	9900015,	22.3485,	-5.5251,	-0.243243,	2803.8,	15
257,	9900015,	22.3484,	-5.5251,	-0.243243,	2803.79,	15
258,	9900015,	32.7835,	3.25057,	-2.98837,	423.626,	15
259,	9900015,	17.3343,	-3.46758,	-0.610424,	278.132,	15
259,	9900015,	17.3343,	-3.46758,	-0.610424,	278.132,	15
260,	9900015,	20.4625,	0.167094,	1.35353,	20.7488,	15
261,	9900015,	23.0682,	-0.919869,	0.362342,	33.5358,	15
261,	9900015,	23.0682,	-0.919869,	0.362342,	33.5358,	15
262,	9900015,	38.4835,	3.12269,	1.84666,	437.775,	15
263,	-9900015,	18.588,	-1.07684,	1.52858,	30.4477,	15
264,	9900015,	27.0022,	2.75571,	1.12221,	213.261,	15
265,	9900015,	38.3319,	3.84849,	-0.300971,	899.715,	15
265,	9900015,	38.3319,	3.84849,	-0.300971,	899.715,	15
266,	9900015,	34.6554,	-1.22729,	1.60507,	64.2004,	15
267,	-9900015,	27.0752,	-3.72796,	-0.649567,	563.412,	15
267,	-9900015,	27.0752,	-3.72796,	-0.649567,	563.412,	15
268,	9900015,	13.0197,	0.780576,	2.45811,	17.1917,	15
269,	9900015,	30.4712,	-1.6981,	-0.179866,	86.0294,	15
270,	-9900015,	40.5807,	3.06013,	-1.07153,	433.752,	15
271,	-9900015,	42.0155,	-1.13806,	-1.11658,	72.291,	15
272,	-9900015,	54.5347,	2.90414,	-1.93785,	499.11,	15
272,	-9900015,	54.5346,	2.90414,	-1.93785,	499.109,	15
273,	9900015,	30.1838,	1.82504,	-0.815159,	96.0486,	15
273,	9900015,	30.1836,	1.82504,	-0.815159,	96.0478,	15
274,	9900015,	28.0246,	-5.03927,	2.81993,	2162.99,	15
274,	9900015,	28.0246,	-5.03927,	2.81993,	2162.99,	15
275,	9900015,	47.3762,	-3.11696,	-0.123914,	535.871,	15
275,	9900015,	47.3762,	-3.11696,	-0.123914,	535.871,	15
276,	9900015,	60.1087,	0.63822,	-0.181427,	72.7719,	15
277,	-9900015,	5.77177,	2.87939,	2.52034,	51.5408,	15
277,	-9900015,	5.77177,	2.87939,	2.52034,	51.5408,	15
278,	9900015,	24.903,	3.75694,	0.22878,	533.43,	15
279,	-9900015,	12.3413,	3.20293,	0.982893,	152.077,	15
279,	-9900015,	12.3413,	3.20293,	0.982893,	152.077,	15
280,	9900015,	28.9359,	-2.08653,	0.755668,	118.363,	15
281,	-9900015,	28.7848,	0.594609,	0.810992,	34.0251,	15
281,	-9900015,	28.7835,	0.594623,	0.810992,	34.0238,	15
282,	9900015,	9.51394,	-0.817227,	3.12355,	12.8717,	15
282,	9900015,	9.51394,	-0.817227,	3.12355,	12.8717,	15
283,	9900015,	36.2807,	-5.46771,	-1.49414,	4297.82,	15
283,	9900015,	36.2807,	-5.46771,	-1.49414,	4297.82,	15
284,	-9900015,	32.2507,	2.32164,	-1.88578,	165.938,	15
285,	9900015,	16.9549,	5.52044,	0.517263,	2117.24,	15
286,	-9900015,	31.7196,	-3.33391,	-2.97949,	445.397,	15
286,	-9900015,	31.717,	-3.33393,	-2.97949,	445.371,	15
286,	-9900015,	31.7121,	-3.33397,	-2.97949,	445.322,	15
287,	9900015,	21.994,	2.69898,	1.1962,	164.205,	15
288,	9900015,	26.6356,	4.03897,	-3.12457,	756.259,	15
289,	-9900015,	32.9743,	-1.30019,	-1.9433,	65,	15
290,	-9900015,	27.6404,	-2.96421,	2.80437,	268.539,	15
291,	-9900015,	33.0843,	3.18438,	3.11517,	400.215,	15
291,	-9900015,	33.0791,	3.18442,	3.11517,	400.169,	15
292,	9900015,	25.7752,	-1.1379,	0.447319,	44.3424,	15
293,	9900015,	43.6463,	2.81764,	-2.33935,	366.563,	15
293,	9900015,	43.6463,	2.81764,	-2.33935,	366.563,	15
293,	9900015,	43.6463,	2.81764,	-2.33935,	366.563,	15
294,	9900015,	38.0668,	-4.70397,	-0.518573,	2101.17,	15
295,	9900015,	32.0125,	-4.23177,	-1.71067,	1102.09,	15
295,	9900015,	32.0125,	-4.23177,	-1.71067,	1102.09,	15
296,	-9900015,	22.7361,	-0.953982,	-0.692189,	33.8908,	15
297,	9900015,	58.3893,	-0.658156,	1.34654,	71.4987,	15
297,	9900015,	58.3893,	-0.658156,	1.34654,	71.4987,	15
298,	-9900015,	3.09928,	-4.4513,	2.04769,	132.882,	15
299,	9900015,	17.9146,	4.82501,	-0.259628,	1116.05,	15
300,	9900015,	33.3536,	1.6736,	-2.03451,	92.0377,	15
300,	9900015,	33.3515,	1.67361,	-2.0345,	92.0328,	15
300,	9900015,	33.3515,	1.67361,	-2.0345,	92.0328,	15
301,	9900015,	32.5543,	3.03671,	-0.378803,	339.941,	15
301,	9900015,	32.5543,	3.03671,	-0.378803,	339.941,	15
302,	9900015,	34.5287,	-3.58055,	-1.42227,	620.157,	15
303,	-9900015,	36.7509,	3.52981,	-3.07689,	627.466,	15
303,	-9900015,	36.7509,	3.52981,	-3.07689,	627.466,	15
304,	-9900015,	42.0853,	-0.76792,	-0.647003,	55.116,	15
304,	-9900015,	41.9553,	-0.768,	-0.64696,	54.9486,	15
305,	9900015,	34.6494,	1.30826,	-0.401898,	68.7794,	15
306,	-9900015,	21.0326,	-3.91076,	-1.83008,	525.363,	15
306,	-9900015,	21.0326,	-3.91076,	-1.83008,	525.363,	15
307,	9900015,	26.8218,	-2.30971,	2.1599,	136.4,	15
307,	9900015,	26.8216,	-2.30972,	2.1599,	136.399,	15
308,	9900015,	28.3442,	-0.468158,	-0.928947,	31.5074,	15
309,	-9900015,	36.3869,	-2.92685,	2.46189,	340.622,	15
310,	9900015,	41.1671,	-3.43142,	-0.0629763,	637.122,	15
310,	9900015,	41.1671,	-3.43142,	-0.0629763,	637.122,	15
311,	9900015,	37.1662,	-0.109297,	1.34338,	37.3884,	15
312,	9900015,	39.1,	3.09561,	-1.65913,	432.953,	15
313,	9900015,	37.708,	0.61532,	-0.0751214,	45.0745,	15
314,	9900015,	30.37,	-0.313228,	2.59233,	31.872,	15
314,	9900015,	30.37,	-0.313228,	2.59233,	31.872,	15
315,	9900015,	17.9718,	0.326168,	-1.86831,	18.9362,	15
315,	9900015,	17.9718,	0.326168,	-1.86831,	18.9362,	15
316,	9900015,	9.47844,	-5.77372,	-2.47621,	1524.78,	15
316,	9900015,	9.47842,	-5.77372,	-2.47621,	1524.78,	15
317,	9900015,	43.1879,	2.60728,	-2.59529,	294.45,	15
317,	9900015,	43.1867,	2.60728,	-2.59529,	294.443,	15
317,	9900015,	43.1867,	2.60728,	-2.59529,	294.443,	15
318,	-9900015,	32.6789,	-0.188162,	2.2983,	33.2591,	15
318,	-9900015,	32.6789,	-0.188162,	2.2983,	33.2591,	15
319,	9900015,	20.8864,	5.222,	-0.618291,	1935.24,	15
319,	9900015,	20.7687,	5.22383,	-0.618693,	1927.84,	15
320,	9900015,	31.3624,	-3.84579,	1.4892,	734.145,	15
320,	9900015,	31.3624,	-3.84579,	1.4892,	734.145,	15
321,	-9900015,	29.9094,	-2.72297,	2.30858,	228.676,	15
322,	9900015,	23.7067,	-3.80699,	0.807859,	533.84,	15
322,	9900015,	23.7067,	-3.80699,	0.807859,	533.84,	15
323,	-9900015,	24.7168,	2.28287,	0.235305,	122.432,	15
323,	-9900015,	24.5747,	2.28522,	0.23507,	122.008,	15
323,	-9900015,	24.5744,	2.28522,	0.235069,	122.007,	15
323,	-9900015,	24.5744,	2.28522,	0.235069,	122.007,	15
324,	-9900015,	30.73,	-0.924203,	1.6755,	44.8151,	15
324,	-9900015,	30.73,	-0.924203,	1.6755,	44.8151,	15
325,	-9900015,	27.4357,	1.15315,	-0.959282,	47.7901,	15
325,	-9900015,	27.4356,	1.15315,	-0.959282,	47.7899,	15
326,	-9900015,	29.8088,	0.874847,	-2.55194,	41.9624,	15
327,	-9900015,	41.645,	3.13196,	-0.798134,	478.136,	15
328,	9900015,	25.5375,	-5.57218,	0.784725,	3358.31,	15
328,	9900015,	25.5375,	-5.57218,	0.784725,	3358.31,	15
329,	-9900015,	37.5478,	2.95873,	-0.54987,	362.813,	15
330,	-9900015,	27.3682,	-1.15416,	-1.45948,	47.712,	15
331,	-9900015,	43.3119,	0.0879066,	-2.34909,	43.4794,	15
331,	-9900015,	43.3117,	0.0879066,	-2.34909,	43.4792,	15
332,	9900015,	36.6043,	-4.79575,	1.0141,	2214.62,	15
333,	-9900015,	11.6411,	-2.53852,	-1.98066,	74.1535,	15
333,	-9900015,	11.6411,	-2.53852,	-1.98066,	74.1535,	15
334,	9900015,	44.5494,	-1.05911,	-1.39139,	71.9598,	15
334,	9900015,	44.5494,	-1.05911,	-1.39139,	71.9598,	15
335,	9900015,	6.85932,	-2.06294,	2.77947,	27.4241,	15
336,	-9900015,	32.4187,	-0.49264,	2.62256,	36.4328,	15
337,	9900015,	35.2797,	-1.93024,	-2.9157,	124.119,	15
338,	9900015,	40.4878,	3.00154,	2.95113,	408.241,	15
338,	9900015,	40.4878,	3.00154,	2.95113,	408.241,	15
339,	-9900015,	19.5245,	-2.27254,	2.88267,	95.7394,	15
340,	9900015,	5.37969,	-0.357153,	2.7415,	5.72646,	15
340,	9900015,	5.37969,	-0.357153,	2.7415,	5.72646,	15
341,	-9900015,	29.9928,	2.44156,	-0.969894,	173.627,	15
341,	-9900015,	29.9928,	2.44156,	-0.969894,	173.627,	15
342,	-9900015,	22.3186,	1.37061,	-2.56934,	46.7765,	15
342,	-9900015,	22.3186,	1.37061,	-2.56934,	46.7765,	15
343,	9900015,	30.5482,	-2.15954,	-1.6087,	134.145,	15
344,	-9900015,	43.6446,	-3.4072,	0.972858,	659.334,	15
345,	-9900015,	12.7052,	-3.24442,	2.62945,	163.172,	15
345,	-9900015,	11.7325,	-3.24747,	2.63184,	151.139,	15
346,	-9900015,	25.021,	1.50913,	1.0932,	59.3485,	15
347,	-9900015,	45.9074,	-0.569485,	-1.38955,	53.555,	15
348,	9900015,	53.5937,	-3.87436,	-0.817274,	1290.88,	15
348,	9900015,	53.5937,	-3.87436,	-0.817274,	1290.88,	15
349,	9900015,	10.6458,	-0.826568,	-2.91527,	14.4943,	15
349,	9900015,	10.6458,	-0.826569,	-2.91527,	14.4943,	15
349,	9900015,	10.6458,	-0.826569,	-2.91527,	14.4943,	15
349,	9900015,	10.6458,	-0.826569,	-2.91527,	14.4943,	15
350,	-9900015,	36.9025,	-3.51863,	-1.61508,	623.061,	15
350,	-9900015,	36.8931,	-3.51866,	-1.61508,	622.916,	15
350,	-9900015,	36.8911,	-3.51866,	-1.61508,	622.885,	15
350,	-9900015,	36.891,	-3.51866,	-1.61508,	622.884,	15
350,	-9900015,	36.891,	-3.51866,	-1.61508,	622.884,	15
351,	9900015,	39.0991,	-0.432542,	-2.23083,	42.8141,	15
351,	9900015,	39.0966,	-0.432552,	-2.23083,	42.8114,	15
352,	-9900015,	32.1794,	1.00255,	0.962108,	49.7521,	15
352,	-9900015,	32.1783,	1.00255,	0.96211,	49.7503,	15
353,	9900015,	40.641,	2.84636,	-1.46408,	351.2,	15
353,	9900015,	40.5698,	2.84671,	-1.46411,	350.708,	15
353,	9900015,	40.5698,	2.84671,	-1.46411,	350.708,	15
354,	9900015,	12.6711,	3.31017,	2.4191,	173.76,	15
355,	-9900015,	46.6159,	-2.78753,	1.18448,	379.977,	15
355,	-9900015,	46.6159,	-2.78753,	1.18448,	379.977,	15
356,	9900015,	34.9646,	-0.742417,	2.90789,	45.0514,	15
356,	9900015,	34.4443,	-0.74494,	2.90777,	44.4517,	15
356,	9900015,	34.444,	-0.744941,	2.90777,	44.4514,	15
357,	-9900015,	38.311,	-3.09147,	1.26297,	422.472,	15
358,	9900015,	54.8299,	-1.81779,	-0.756096,	173.279,	15
359,	-9900015,	31.2322,	-1.34185,	-1.92319,	63.8306,	15
360,	-9900015,	34.9541,	0.695764,	-2.95206,	43.7614,	15
360,	-9900015,	34.9541,	0.695764,	-2.95206,	43.7614,	15
361,	-9900015,	43.9618,	-2.79257,	0.435931,	360.138,	15
361,	-9900015,	43.9618,	-2.79257,	0.435931,	360.138,	15
362,	9900015,	42.8749,	0.239487,	-2.79362,	44.1103,	15
363,	9900015,	38.3992,	3.31051,	-1.12152,	526.752,	15
363,	9900015,	38.3992,	3.31051,	-1.12152,	526.752,	15
364,	-9900015,	32.241,	1.6127,	-2.65807,	84.0796,	15
364,	-9900015,	32.241,	1.6127,	-2.65807,	84.0796,	15
365,	-9900015,	29.6458,	-1.74819,	-1.26238,	87.7261,	15
366,	-9900015,	33.2143,	-2.84987,	-0.0342877,	288.025,	15
366,	-9900015,	33.2069,	-2.84993,	-0.0342858,	287.976,	15
366,	-9900015,	33.2069,	-2.84993,	-0.0342858,	287.976,	15
367,	-9900015,	6.57556,	-1.2259,	-1.37247,	12.1672,	15
367,	-9900015,	6.57555,	-1.2259,	-1.37247,	12.1672,	15
368,	9900015,	33.5205,	3.24662,	2.16734,	431.448,	15
368,	9900015,	33.5205,	3.24662,	2.16734,	431.448,	15
369,	-9900015,	45.5574,	0.467193,	0.949457,	50.6204,	15
370,	-9900015,	36.3127,	-1.50272,	2.093,	85.6332,	15
371,	9900015,	40.7271,	-3.64721,	-0.571924,	781.825,	15
372,	-9900015,	22.7122,	-1.46577,	-1.00656,	51.8038,	15
372,	-9900015,	22.7122,	-1.46577,	-1.00656,	51.8038,	15
373,	9900015,	42.5181,	3.23388,	-0.752748,	540.347,	15
374,	-9900015,	17.6988,	-0.453734,	-1.05859,	19.5521,	15
375,	-9900015,	34.8913,	0.219597,	1.44244,	35.7359,	15
376,	9900015,	33.5429,	-4.24288,	3.14006,	1167.67,	15
376,	9900015,	33.5429,	-4.24288,	3.14006,	1167.67,	15
376,	9900015,	33.5429,	-4.24288,	3.14006,	1167.67,	15
377,	9900015,	45.0263,	-1.36624,	0.817603,	94.0072,	15
378,	9900015,	29.6163,	3.15553,	-1.95968,	348.113,	15
379,	9900015,	33.1495,	-4.17922,	1.80499,	1082.83,	15
380,	-9900015,	34.1293,	3.53452,	-0.997512,	585.447,	15
380,	-9900015,	34.1293,	3.53452,	-0.997512,	585.447,	15
381,	9900015,	24.0363,	0.112356,	-0.427121,	24.1882,	15
381,	9900015,	23.6921,	0.109596,	-0.426794,	23.8345,	15
382,	-9900015,	23.3381,	0.655413,	-1.59057,	28.5328,	15
383,	9900015,	18.864,	0.0427787,	-1.30548,	18.8813,	15
383,	9900015,	18.864,	0.0427787,	-1.30548,	18.8813,	15
384,	-9900015,	61.0779,	1.44672,	2.6219,	136.952,	15
384,	-9900015,	61.0746,	1.44673,	2.62191,	136.945,	15
385,	9900015,	15.9074,	-2.2804,	2.38267,	78.6049,	15
385,	9900015,	15.9074,	-2.2804,	2.38267,	78.6048,	15
385,	9900015,	15.9074,	-2.2804,	2.38267,	78.6048,	15
385,	9900015,	15.9074,	-2.2804,	2.38267,	78.6048,	15
386,	-9900015,	30.6001,	-2.01955,	-1.30866,	117.316,	15
387,	-9900015,	2.77703,	-2.50278,	-2.42967,	17.0763,	15
387,	-9900015,	2.77703,	-2.50278,	-2.42967,	17.0763,	15
388,	9900015,	35.9024,	1.70552,	-0.637674,	102.069,	15
389,	-9900015,	10.019,	1.42797,	1.05481,	22.0921,	15
389,	-9900015,	10.019,	1.42797,	1.05481,	22.0921,	15
390,	9900015,	7.80827,	-4.69021,	-2.59297,	425.102,	15
390,	9900015,	7.80827,	-4.69021,	-2.59297,	425.102,	15
390,	9900015,	7.80823,	-4.69021,	-2.59297,	425.101,	15
390,	9900015,	7.80822,	-4.69021,	-2.59297,	425.1,	15
391,	-9900015,	32.6971,	-3.47606,	0.263505,	529.087,	15
391,	-9900015,	32.697,	-3.47606,	0.263505,	529.086,	15
392,	-9900015,	23.5156,	1.44383,	3.14108,	52.5917,	15
392,	-9900015,	23.5156,	1.44383,	3.14108,	52.5917,	15
393,	9900015,	33.1732,	-1.2397,	0.80671,	62.1009,	15
393,	9900015,	33.1725,	-1.2397,	0.80671,	62.0999,	15
393,	9900015,	33.1725,	-1.2397,	0.80671,	62.0999,	15
394,	9900015,	29.1305,	4.15827,	-0.0830133,	931.833,	15
394,	9900015,	29.1305,	4.15827,	-0.0830133,	931.833,	15
395,	9900015,	58.2594,	1.33997,	1.50889,	118.872,	15
395,	9900015,	58.2549,	1.33997,	1.50889,	118.863,	15
396,	-9900015,	27.1324,	0.661862,	-1.63481,	33.2954,	15
397,	-9900015,	15.4215,	-2.98043,	0.564755,	152.264,	15
398,	-9900015,	27.754,	-0.97899,	0.569815,	42.1509,	15
399,	-9900015,	33.5025,	-1.21777,	1.36572,	61.5699,	15
399,	-9900015,	33.5025,	-1.21777,	1.36572,	61.5699,	15
399,	-9900015,	33.5025,	-1.21777,	1.36572,	61.5699,	15
400,	-9900015,	35.8249,	0.455478,	2.79608,	39.6058,	15
400,	-9900015,	35.8248,	0.455478,	2.79608,	39.6056,	15
401,	-9900015,	29.1766,	1.75289,	0.951942,	86.7204,	15
402,	9900015,	19.198,	0.589088,	-1.00548,	22.6265,	15
402,	9900015,	19.198,	0.589088,	-1.00548,	22.6265,	15
403,	-9900015,	39.6119,	3.08525,	2.74849,	434.122,	15
403,	-9900015,	39.6119,	3.08525,	2.74849,	434.122,	15
404,	-9900015,	21.1006,	-2.51007,	2.23848,	130.688,	15
404,	-9900015,	20.7822,	-2.5194,	2.23846,	129.905,	15
404,	-9900015,	20.7821,	-2.5194,	2.23846,	129.905,	15
405,	9900015,	30.1946,	-4.89735,	1.00674,	2022.15,	15
405,	9900015,	30.1942,	-4.89735,	1.00674,	2022.13,	15
405,	9900015,	30.1942,	-4.89735,	1.00674,	2022.13,	15
406,	9900015,	38.7939,	2.71827,	-1.28077,	295.225,	15
407,	-9900015,	31.8183,	2.08254,	2.46791,	129.65,	15
407,	-9900015,	31.8183,	2.08254,	2.46791,	129.65,	15
408,	-9900015,	9.90442,	-0.633247,	1.69643,	11.9575,	15
408,	-9900015,	9.90442,	-0.633248,	1.69643,	11.9575,	15
409,	9900015,	32.8789,	-3.2948,	2.51432,	444.013,	15
409,	9900015,	32.8789,	-3.2948,	2.51432,	444.013,	15
410,	9900015,	47.1686,	0.202083,	-2.20568,	48.135,	15
411,	9900015,	26.0032,	-3.95412,	-2.03534,	678.279,	15
412,	-9900015,	24.4269,	-0.372395,	-1.60045,	26.1403,	15
412,	-9900015,	24.4269,	-0.372395,	-1.60045,	26.1403,	15
413,	9900015,	31.3225,	3.05025,	-0.192967,	331.516,	15
413,	9900015,	31.2694,	3.05073,	-0.192954,	331.112,	15
414,	9900015,	34.7602,	3.34656,	1.7324,	494.293,	15
414,	9900015,	34.7602,	3.34656,	1.7324,	494.293,	15
415,	9900015,	37.4322,	1.91781,	1.83458,	130.132,	15
415,	9900015,	37.4322,	1.91781,	1.83458,	130.132,	15
416,	9900015,	36.581,	-1.77488,	-2.74814,	111.007,	15
417,	-9900015,	32.9499,	-3.67643,	0.211292,	651.26,	15
417,	-9900015,	32.9499,	-3.67643,	0.211292,	651.26,	15
418,	-9900015,	29.073,	-2.77352,	-0.89149,	233.709,	15
419,	9900015,	31.6915,	3.83711,	1.96915,	735.445,	15
420,	-9900015,	16.686,	2.86002,	-0.0804552,	146.161,	15
420,	-9900015,	16.686,	2.86002,	-0.0804552,	146.161,	15
421,	9900015,	35.6546,	2.21419,	-0.809857,	165.139,	15
421,	9900015,	35.6546,	2.21419,	-0.809857,	165.139,	15
421,	9900015,	35.6546,	2.21419,	-0.809857,	165.139,	15
422,	-9900015,	31.1056,	-1.42158,	-0.114685,	68.1989,	15
423,	9900015,	41.1622,	-1.78234,	-2.05726,	125.791,	15
423,	9900015,	41.1622,	-1.78234,	-2.05726,	125.791,	15
423,	9900015,	41.1622,	-1.78234,	-2.05726,	125.791,	15
424,	9900015,	6.02563,	5.09375,	-3.04527,	491.105,	15
425,	9900015,	34.7254,	0.148304,	2.52312,	35.108,	15
426,	9900015,	37.7506,	2.71135,	-1.76146,	285.32,	15
427,	9900015,	34.823,	1.33625,	1.45238,	70.8226,	15
427,	9900015,	34.823,	1.33625,	1.45238,	70.8226,	15
428,	-9900015,	30.4464,	0.718747,	3.04485,	38.6551,	15
429,	9900015,	38.2851,	-0.0462248,	-0.20142,	38.326,	15
430,	9900015,	32.4167,	-0.243459,	-1.67556,	33.3822,	15
430,	9900015,	32.4167,	-0.243459,	-1.67556,	33.3822,	15
430,	9900015,	32.4167,	-0.243459,	-1.67556,	33.3822,	15
431,	-9900015,	10.6563,	-2.08166,	-1.79156,	43.3846,	15
431,	-9900015,	10.6517,	-2.08166,	-1.79168,	43.3656,	15
432,	-9900015,	24.8045,	1.88213,	-2.40402,	83.3401,	15
432,	-9900015,	24.8045,	1.88213,	-2.40402,	83.3401,	15
433,	9900015,	5.10792,	-2.02109,	1.15926,	19.6121,	15
434,	9900015,	26.6106,	0.225128,	2.15775,	27.2878,	15
434,	9900015,	26.6106,	0.225128,	2.15775,	27.2878,	15
435,	9900015,	17.4489,	3.14736,	0.709774,	203.432,	15
435,	9900015,	17.4489,	3.14736,	0.709774,	203.432,	15
436,	-9900015,	38.3197,	-2.36426,	-2.18721,	205.588,	15
436,	-9900015,	38.3197,	-2.36426,	-2.18721,	205.588,	15
437,	9900015,	30.5705,	-2.13763,	-2.05422,	131.411,	15
438,	-9900015,	36.04,	-0.39344,	-1.20045,	38.8656,	15
439,	9900015,	42.8551,	1.11832,	-1.30513,	72.5654,	15
440,	9900015,	12.2085,	-0.479186,	-3.11585,	13.6372,	15
440,	9900015,	12.2085,	-0.479186,	-3.11585,	13.6372,	15
441,	-9900015,	50.7169,	-1.03904,	2.12797,	80.6474,	15
441,	-9900015,	50.7116,	-1.03905,	2.12797,	80.6397,	15
441,	-9900015,	50.7116,	-1.03905,	2.12797,	80.6397,	15
441,	-9900015,	50.7116,	-1.03905,	2.12797,	80.6397,	15
442,	-9900015,	41.0516,	-0.511364,	-2.74947,	46.537,	15
443,	9900015,	14.3828,	3.79023,	-2.11836,	318.499,	15
443,	9900015,	14.3828,	3.79023,	-2.11836,	318.499,	15
444,	9900015,	18.185,	-1.55121,	-2.73279,	44.8185,	15
445,	-9900015,	37.9965,	1.98313,	-0.0123595,	140.646,	15
445,	-9900015,	37.9965,	1.98313,	-0.0123595,	140.646,	15
445,	-9900015,	37.9965,	1.98313,	-0.0123595,	140.646,	15
446,	-9900015,	26.8665,	3.21711,	-2.6329,	335.777,	15
447,	9900015,	64.668,	4.32575,	-1.28176,	2445.6,	15
448,	-9900015,	27.2511,	1.39232,	1.2474,	58.2175,	15
448,	-9900015,	27.2511,	1.39232,	1.2474,	58.2175,	15
449,	9900015,	30.4655,	-1.40341,	0.485866,	65.7265,	15
450,	9900015,	33.2537,	-0.297059,	0.877198,	34.7317,	15
451,	-9900015,	24.8586,	1.74753,	1.6988,	73.5141,	15
452,	9900015,	33.944,	-4.16086,	2.54105,	1088.62,	15
453,	-9900015,	34.9207,	-0.420287,	0.0414349,	38.0506,	15
454,	9900015,	17.4464,	4.45408,	2.94791,	750.095,	15
454,	9900015,	17.4459,	4.45409,	2.94791,	750.077,	15
454,	9900015,	17.4459,	4.45409,	2.94791,	750.077,	15
455,	9900015,	21.9848,	1.86663,	-2.4847,	72.7818,	15
455,	9900015,	21.9845,	1.86663,	-2.4847,	72.781,	15
456,	9900015,	11.0016,	-5.52292,	-0.592479,	1377.23,	15
457,	-9900015,	38.1208,	3.15789,	2.90625,	449.129,	15
457,	-9900015,	38.1208,	3.15789,	2.90625,	449.129,	15
457,	-9900015,	38.1208,	3.15789,	2.90625,	449.129,	15
458,	-9900015,	75.4754,	2.26478,	1.68558,	367.296,	15
459,	-9900015,	36.1903,	-3.93383,	-0.383447,	925.06,	15
459,	-9900015,	36.1899,	-3.93383,	-0.383447,	925.051,	15
460,	9900015,	40.6809,	-2.9104,	0.531401,	374.643,	15
461,	9900015,	31.1425,	0.173631,	2.82247,	31.6131,	15
462,	9900015,	21.0104,	2.82457,	1.30884,	177.675,	15
462,	9900015,	21.0104,	2.82457,	1.30884,	177.675,	15
462,	9900015,	21.0104,	2.82457,	1.30884,	177.675,	15
463,	9900015,	18.243,	-0.216456,	-1.8681,	18.672,	15
463,	9900015,	18.243,	-0.216456,	-1.8681,	18.672,	15
463,	9900015,	18.243,	-0.216456,	-1.8681,	18.672,	15
464,	9900015,	29.0405,	0.925735,	3.03504,	42.3986,	15
464,	9900015,	29.0391,	0.925747,	3.03504,	42.3969,	15
464,	9900015,	29.0391,	0.925747,	3.03504,	42.3969,	15
465,	-9900015,	11.2998,	-2.1465,	-0.113855,	48.9945,	15
465,	-9900015,	11.2998,	-2.1465,	-0.113855,	48.9945,	15
466,	9900015,	15.2099,	2.84314,	1.63699,	131.017,	15
467,	9900015,	10.233,	1.12755,	-2.09245,	17.457,	15
468,	9900015,	58.1487,	3.05659,	2.55528,	619.344,	15
469,	-9900015,	54.1403,	0.833913,	-0.76357,	74.0817,	15
469,	-9900015,	54.0876,	0.833974,	-0.763597,	74.0126,	15
470,	-9900015,	19.1952,	1.7769,	2.27356,	58.3594,	15
470,	-9900015,	19.1949,	1.7769,	2.27356,	58.3591,	15
470,	-9900015,	19.1949,	1.7769,	2.27356,	58.3591,	15
471,	9900015,	46.4411,	-3.09014,	1.42343,	511.446,	15
472,	-9900015,	25.1652,	0.423179,	1.11534,	27.4523,	15
472,	-9900015,	25.161,	0.423239,	1.11534,	27.4484,	15
472,	-9900015,	25.161,	0.423239,	1.11534,	27.4484,	15
473,	-9900015,	19.6032,	-0.493792,	-0.976814,	22.0421,	15
473,	-9900015,	19.6023,	-0.493818,	-0.976815,	22.0414,	15
473,	-9900015,	19.6023,	-0.493818,	-0.976815,	22.0414,	15
474,	-9900015,	26.6024,	1.00259,	-1.08416,	41.1307,	15
474,	-9900015,	26.58,	1.00284,	-1.08414,	41.1039,	15
475,	-9900015,	35.5028,	2.55021,	3.05588,	228.778,	15
475,	-9900015,	35.5028,	2.55021,	3.05588,	228.778,	15
475,	-9900015,	35.5028,	2.55021,	3.05588,	228.778,	15
476,	9900015,	53.3129,	0.948778,	-1.36842,	79.1634,	15
476,	9900015,	48.8651,	0.953581,	-1.36817,	72.8174,	15
476,	9900015,	48.8651,	0.953581,	-1.36817,	72.8174,	15
477,	9900015,	20.4758,	-3.97514,	-0.111714,	545.439,	15
478,	9900015,	30.9924,	-5.03006,	-1.41228,	2370.13,	15
478,	9900015,	30.9918,	-5.03006,	-1.41228,	2370.09,	15
479,	-9900015,	31.4254,	0.203557,	0.0491559,	32.0787,	15
479,	-9900015,	31.4254,	0.203557,	0.0491559,	32.0787,	15
480,	-9900015,	50.1471,	1.32347,	-0.755378,	100.862,	15
481,	-9900015,	27.423,	0.240511,	2.83149,	28.2199,	15
